967.000000,135.000000,470.513100,633.345162,13.728919,177.723370,0.126823,18.200000,170.100000,58.700000,5473.600000,35.000000
359.000000,192.000000,485.500000,694.300000,183.500000,302.000000,0.610000,16.200000,124.000000,48.400000,2709.100000,52.000000
1625.640628,256.000000,490.100000,706.100000,159.700000,330.300000,0.480000,23.300000,136.600000,50.100000,0.000000,54.000000
2351.000000,149.000000,289.100000,584.500000,144.000000,145.100000,0.990000,30.800000,212.300000,69.100000,2586.600000,57.000000
658.000000,106.000000,315.500000,588.900000,202.300000,113.200000,1.790000,-3.200000,168.900000,47.800000,431.500000,53.000000
3330.610662,94.000000,247.400000,601.700000,145.700000,101.800000,1.430000,40.200000,174.800000,53.800000,35.800000,54.000000
1970.000000,77.000000,213.500000,452.900000,113.600000,99.900000,1.140000,1.500000,89.500000,30.900000,1600.000000,49.000000
2473.600004,91.000000,293.500000,520.900000,80.300000,213.200000,0.380000,1.100000,141.200000,53.400000,0.000000,54.000000
3093.018520,166.000000,277.600000,641.100000,145.500000,132.100000,1.100000,27.100000,165.400000,52.300000,12207.600000,65.000000
2839.765744,161.000000,701.800000,1073.600000,422.100000,279.700000,1.510000,30.600000,250.300000,72.800000,0.000000,54.000000
2487.555811,176.000000,139.400000,417.700000,46.500000,92.900000,0.500000,33.500000,120.200000,42.800000,0.000000,52.000000
3442.239313,176.000000,348.100000,688.500000,224.500000,123.700000,1.810000,47.900000,195.700000,69.600000,155.000000,63.000000
1738.452537,199.000000,481.700000,716.000000,160.500000,321.200000,0.500000,21.800000,134.500000,43.800000,587.600000,53.000000
2610.000000,83.000000,398.254045,528.483472,9.563316,121.990792,0.093243,-11.900000,46.800000,18.900000,0.000000,56.000000
2565.568476,166.000000,331.600000,550.000000,154.100000,177.500000,0.870000,27.900000,124.500000,38.300000,0.000000,56.000000
111.000000,113.000000,282.200000,525.200000,175.900000,106.300000,1.650000,8.400000,128.800000,47.300000,10194.400000,105.000000
2035.204405,173.000000,351.500000,553.100000,85.000000,266.500000,0.320000,37.800000,114.000000,47.500000,198.900000,68.000000
1801.370180,211.000000,338.000000,639.500000,130.200000,207.800000,0.630000,14.200000,107.800000,30.946829,435.100000,55.000000
3306.000000,98.000000,378.800000,742.000000,237.000000,141.700000,1.670000,33.500000,177.500000,54.600000,9746.300000,49.000000
2347.905140,209.000000,186.700000,426.500000,70.600000,116.100000,0.610000,45.200000,105.600000,40.000000,0.000000,53.000000
2842.132863,169.000000,799.900000,1146.100000,522.000000,277.900000,1.880000,19.600000,164.800000,47.900000,27.000000,56.000000
2827.199229,174.000000,367.300000,698.900000,168.500000,198.800000,0.850000,27.300000,195.400000,61.800000,304.400000,58.000000
2729.000000,161.000000,663.600000,1045.800000,285.300000,378.300000,0.750000,29.500000,239.600000,69.700000,852.100000,46.000000
2637.000000,142.000000,510.800000,840.100000,262.000000,248.800000,1.050000,23.300000,189.300000,63.400000,3692.300000,53.000000
1095.000000,73.000000,384.300000,691.800000,243.000000,141.300000,1.720000,6.200000,106.700000,32.800000,5078.000000,52.000000
2676.500897,260.000000,350.700000,613.000000,155.700000,195.000000,0.800000,38.500000,156.200000,53.900000,102.200000,70.000000
2850.235125,199.000000,168.000000,464.600000,71.700000,96.300000,0.740000,42.200000,165.400000,55.400000,489.600000,62.000000
2360.144808,98.000000,302.100000,615.900000,165.200000,136.900000,1.210000,19.400000,54.900000,18.900000,198.100000,27.000000
3203.243249,176.000000,743.900000,1163.100000,492.900000,251.000000,1.960000,21.200000,305.700000,102.500000,2071.000000,44.000000
2546.000000,217.000000,68.600000,364.600000,24.200000,44.400000,0.540000,43.100000,87.400000,28.751552,0.000000,63.000000
2873.517477,90.000000,348.300000,888.100000,231.700000,116.600000,1.990000,37.800000,99.600000,28.618090,0.000000,56.000000
2200.269704,146.000000,546.900000,846.100000,248.000000,298.900000,0.830000,30.600000,144.900000,53.100000,2503.500000,60.000000
2626.533781,191.000000,441.600000,724.200000,236.600000,205.000000,1.150000,29.800000,176.600000,59.200000,2512.600000,53.000000
3211.365119,133.000000,324.100000,686.800000,198.100000,126.000000,1.570000,26.900000,173.500000,58.200000,7367.300000,51.000000
2537.546456,302.000000,339.100000,585.300000,160.400000,178.700000,0.900000,10.300000,100.200000,35.700000,2449.200000,59.000000
477.000000,102.000000,215.900000,482.600000,78.700000,137.200000,0.570000,14.100000,111.600000,33.784064,5604.700000,51.000000
2247.636217,140.000000,211.600000,430.900000,59.200000,152.500000,0.390000,24.000000,122.000000,46.200000,0.000000,48.000000
2405.120220,142.000000,425.000000,683.900000,425.000000,183.700000,2.310000,15.100000,153.800000,33.035100,868.800000,43.000000
362.000000,212.000000,131.800000,512.500000,73.000000,58.700000,1.240000,39.700000,152.000000,45.500000,267.100000,55.000000
236.000000,105.000000,178.100000,422.000000,71.200000,106.900000,0.670000,16.300000,122.600000,29.979430,3993.900000,8.833868
678.507275,201.000000,985.900000,1325.600000,557.600000,428.200000,1.300000,7.900000,164.200000,58.400000,0.000000,5.838175
1781.000000,184.000000,173.000000,629.000000,134.700000,38.400000,3.510000,49.200000,55.400000,19.700000,88.600000,5.191644
1812.000000,200.000000,373.600000,651.100000,175.400000,198.200000,0.890000,36.100000,156.600000,54.100000,24.700000,21.000000
2415.000000,81.000000,661.500000,998.300000,293.100000,368.400000,0.800000,-4.900000,70.100000,30.200000,4004.700000,47.000000
2444.365014,229.000000,213.300000,450.100000,68.900000,144.400000,0.480000,39.100000,134.200000,46.400000,0.000000,64.000000
2873.404958,152.000000,141.100000,436.400000,69.500000,71.500000,0.970000,39.400000,129.100000,43.300000,510.000000,55.000000
1352.000000,140.000000,643.300000,966.400000,325.500000,317.700000,1.020000,26.600000,144.700000,56.500000,2780.900000,34.000000
2448.000000,128.000000,507.900000,711.300000,204.400000,303.500000,0.670000,10.600000,124.400000,50.200000,742.900000,38.000000
1013.000000,69.000000,665.200000,1020.800000,374.900000,290.200000,1.290000,-12.100000,171.600000,54.300000,31723.900000,59.000000
1734.869128,142.000000,579.200000,809.500000,253.300000,325.900000,0.780000,8.700000,101.500000,40.900000,5378.400000,48.000000
2330.119621,161.000000,337.300000,613.600000,107.700000,229.600000,0.470000,41.600000,177.400000,57.800000,0.000000,58.000000
2744.008887,87.000000,180.300000,473.100000,71.100000,109.300000,0.650000,24.800000,137.000000,43.300000,4571.800000,55.000000
1087.000000,104.000000,101.700000,393.100000,46.400000,55.300000,0.840000,17.400000,130.600000,47.900000,7684.900000,55.000000
975.000000,113.000000,555.600000,907.700000,194.400000,361.200000,0.540000,28.400000,211.800000,55.400000,0.000000,39.000000
2914.848998,113.000000,184.700000,515.400000,97.100000,87.700000,1.110000,20.100000,114.300000,46.100000,7987.000000,51.000000
2290.923846,245.000000,174.600000,439.600000,49.300000,125.300000,0.390000,35.900000,114.100000,39.400000,0.000000,57.000000
1206.204680,196.000000,251.000000,551.100000,116.100000,134.900000,0.860000,43.800000,188.500000,58.000000,0.000000,5.697762
1203.745102,123.000000,406.200000,760.500000,197.200000,209.100000,0.940000,15.600000,181.900000,57.500000,2132.600000,5.414326
1438.630383,274.000000,539.700000,763.700000,190.500000,349.200000,0.550000,18.500000,125.200000,47.400000,0.000000,46.000000
1730.937756,96.000000,387.349963,501.392073,4.895113,96.817015,0.035155,8.400000,133.800000,52.300000,7.900000,63.000000
2598.649017,171.000000,607.500000,964.600000,340.600000,266.900000,1.280000,40.500000,234.100000,78.500000,4082.300000,54.000000
2666.744035,120.000000,236.800000,459.100000,80.200000,156.600000,0.510000,22.100000,110.500000,39.300000,20.100000,65.000000
2664.877670,229.000000,593.600000,888.100000,320.900000,272.700000,1.180000,22.300000,195.100000,58.300000,452.100000,65.000000
2807.651417,214.000000,318.100000,636.900000,153.200000,164.900000,0.930000,41.000000,190.200000,56.900000,209.500000,56.000000
3158.292121,304.000000,961.100000,1374.500000,961.100000,218.500000,4.400000,13.900000,220.600000,78.500000,774.400000,26.000000
2999.754272,145.000000,201.900000,441.200000,86.800000,115.200000,0.750000,29.800000,104.500000,38.300000,297.300000,75.000000
2427.783265,150.000000,421.800000,777.900000,146.300000,275.500000,0.530000,34.200000,227.200000,67.900000,4295.900000,60.000000
3373.470992,149.000000,236.100000,598.200000,129.000000,107.000000,1.210000,35.800000,194.500000,83.700000,0.000000,59.000000
